FID,SRC_AGENCY,FIRE_ID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
325827,ON,BAN20,45.3727,-78.1614,2018,9,12,2018-09-12 00:00:00,2018-09-13 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325828,ON,PAR29,45.0069,-79.77039999999998,2018,7,5,2018-07-05 00:00:00,2018-07-11 00:00:00,0.20000000298,L,6,6b,Boreal Shield East,Bouclier bordal
325829,ON,APK14,45.5775,-78.4602,2018,8,28,2018-08-28 00:00:00,2018-08-29 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325830,ON,BAN17,44.7158,-77.9235,2018,7,2,2018-07-02 00:00:00,2018-07-15 00:00:00,2.70000004768,L,6,6b,Boreal Shield East,Bouclier bordal
325831,ON,PAR14,45.9119,-79.1791,2018,6,24,2018-06-24 00:00:00,2018-06-26 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325832,ON,NOR3,45.9217,-79.98569999999998,2018,5,18,2018-05-18 00:00:00,2018-05-26 00:00:00,0.20000000298,H,6,6b,Boreal Shield East,Bouclier bordal
325833,ON,PAR20,45.8197,-80.1742,2018,6,30,2018-06-30 00:00:00,2018-07-05 00:00:00,0.20000000298,L,6,6b,Boreal Shield East,Bouclier bordal
325834,ON,PAR11,45.6084,-80.3824,2018,6,10,2018-06-10 00:00:00,2018-06-11 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325835,ON,BAN16,44.9011,-76.7864,2018,7,7,2018-07-07 00:00:00,2018-07-09 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325836,ON,PAR37,45.6269,-80.4045,2018,7,31,2018-07-31 00:00:00,2018-08-01 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325837,ON,APK11,45.8189,-77.7258,2018,7,19,2018-07-19 00:00:00,2018-08-18 00:00:00,34.2000007629,L,6,6b,Boreal Shield East,Bouclier bordal
325838,ON,BAN18,44.9143,-77.4444,2018,7,19,2018-07-19 00:00:00,2018-08-02 00:00:00,11.5,L,6,6b,Boreal Shield East,Bouclier bordal
325839,ON,APK10,45.9235,-77.8947,2018,7,16,2018-07-16 00:00:00,2018-07-25 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325840,ON,APK2,45.6285,-78.73399999999998,2018,6,22,2018-06-22 00:00:00,2018-06-23 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325841,ON,PAR26,45.6269,-80.0562,2018,7,7,2018-07-07 00:00:00,2018-07-23 00:00:00,12.3999996185,H,6,6b,Boreal Shield East,Bouclier bordal
325842,ON,APK17,45.4417,-78.82139999999998,2018,9,21,2018-09-21 00:00:00,2018-09-22 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325843,ON,BAN13,44.8794,-77.12009999999998,2018,7,2,2018-07-02 00:00:00,2018-07-08 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325844,ON,NOR95,45.9718,-79.77559999999998,2018,7,15,2018-07-15 00:00:00,2018-07-16 00:00:00,0.5,L,6,6b,Boreal Shield East,Bouclier bordal
325845,ON,APK6,45.659,-78.3717,2018,7,8,2018-07-08 00:00:00,2018-07-10 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325846,ON,PAR21,45.1777,-79.8424,2018,7,4,2018-07-04 00:00:00,2018-07-05 00:00:00,0.20000000298,H,6,6b,Boreal Shield East,Bouclier bordal
325847,ON,PAR46,45.8108,-79.6731,2018,8,29,2018-08-29 00:00:00,2018-08-29 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325848,ON,PEM8,46.1257,-78.07899999999998,2018,7,18,2018-07-18 00:00:00,2018-07-21 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325849,ON,MID1,44.8538,-79.6802,2018,7,16,2018-07-16 00:00:00,2018-07-25 00:00:00,0.40000000596,L,6,6b,Boreal Shield East,Bouclier bordal
325850,ON,PAR10,45.2413,-79.9041,2018,5,27,2018-05-27 00:00:00,2018-05-28 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325851,ON,PAR5,45.4966,-80.24939999999998,2018,5,16,2018-05-16 00:00:00,2018-05-17 00:00:00,0.800000011921,H,6,6b,Boreal Shield East,Bouclier bordal
325852,ON,PAR3,44.9039,-79.66039999999998,2018,5,14,2018-05-14 00:00:00,2018-05-16 00:00:00,0.800000011921,H,6,6b,Boreal Shield East,Bouclier bordal
325853,ON,PAR9,45.3332,-78.79819999999998,2018,5,24,2018-05-24 00:00:00,2018-05-25 00:00:00,0.300000011921,H,6,6b,Boreal Shield East,Bouclier bordal
325854,ON,PAR43,45.5702,-80.28159999999998,2018,8,12,2018-08-12 00:00:00,2018-08-19 00:00:00,3.0,L,6,6b,Boreal Shield East,Bouclier bordal
325855,ON,BAN10,45.2415,-77.7044,2018,7,1,2018-07-01 00:00:00,2018-07-05 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325856,ON,BAN8,44.994,-78.91129999999998,2018,7,3,2018-07-03 00:00:00,2018-07-08 00:00:00,0.699999988079,H,6,6b,Boreal Shield East,Bouclier bordal
325857,ON,APK16,45.585,-78.515,2018,9,21,2018-09-21 00:00:00,2018-09-22 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325858,ON,PET4,44.732,-77.28959999999998,2018,7,20,2018-07-20 00:00:00,2018-07-27 00:00:00,0.600000023842,H,6,6b,Boreal Shield East,Bouclier bordal
325859,ON,APK9,46.1045,-78.1722,2018,7,16,2018-07-16 00:00:00,2018-07-19 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325860,ON,APK12,45.6123,-78.68649999999998,2018,7,16,2018-07-16 00:00:00,2018-07-22 00:00:00,0.5,L,6,6b,Boreal Shield East,Bouclier bordal
325861,ON,NOR86,45.9889,-79.7791,2018,7,11,2018-07-11 00:00:00,2018-07-14 00:00:00,0.40000000596,L,6,6b,Boreal Shield East,Bouclier bordal
325862,ON,BAN11,45.2609,-77.6926,2018,7,5,2018-07-05 00:00:00,2018-07-06 00:00:00,0.20000000298,L,6,6b,Boreal Shield East,Bouclier bordal
325863,ON,PET1,44.692,-76.8204,2018,5,14,2018-05-14 00:00:00,2018-05-15 00:00:00,0.800000011921,H,6,6b,Boreal Shield East,Bouclier bordal
325864,ON,APK7,45.4425,-78.2983,2018,7,5,2018-07-05 00:00:00,2018-07-09 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325865,ON,PAR19,45.7708,-80.0295,2018,7,1,2018-07-01 00:00:00,2018-07-09 00:00:00,3.0,L,6,6b,Boreal Shield East,Bouclier bordal
325866,ON,PAR8,45.1878,-80.0039,2018,5,18,2018-05-18 00:00:00,2018-05-21 00:00:00,1.89999997616,H,6,6b,Boreal Shield East,Bouclier bordal
325867,ON,PAR28,45.0201,-79.75579999999998,2018,7,8,2018-07-08 00:00:00,2018-07-11 00:00:00,0.20000000298,H,6,6b,Boreal Shield East,Bouclier bordal
325868,ON,BAN5,45.0252,-78.87649999999998,2018,5,18,2018-05-18 00:00:00,2018-05-19 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325869,ON,APK3,45.5623,-78.4946,2018,6,22,2018-06-22 00:00:00,2018-06-23 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325870,ON,PEM1,46.2096,-77.937,2018,5,16,2018-05-16 00:00:00,2018-05-17 00:00:00,0.20000000298,H,6,6b,Boreal Shield East,Bouclier bordal
325871,ON,PAR24,45.6846,-80.1316,2018,7,6,2018-07-06 00:00:00,2018-07-09 00:00:00,0.699999988079,H,6,6b,Boreal Shield East,Bouclier bordal
325872,ON,BAN4,45.1482,-78.7202,2018,5,17,2018-05-17 00:00:00,2018-05-18 00:00:00,0.20000000298,H,6,6b,Boreal Shield East,Bouclier bordal
325873,ON,KEM2,45.2323,-76.5438,2018,9,13,2018-09-13 00:00:00,2018-09-15 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325874,ON,PAR39,45.5944,-80.37359999999998,2018,8,7,2018-08-07 00:00:00,2018-08-07 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325875,ON,PEM5,46.1706,-77.9927,2018,7,18,2018-07-18 00:00:00,2018-08-18 00:00:00,29.2999992371,L,6,6b,Boreal Shield East,Bouclier bordal
325876,ON,BAN3,45.2133,-77.8648,2018,5,13,2018-05-13 00:00:00,2018-05-14 00:00:00,0.800000011921,H,6,6b,Boreal Shield East,Bouclier bordal
325877,ON,PEM2,45.5457,-77.7817,2018,7,5,2018-07-05 00:00:00,2018-07-08 00:00:00,1.29999995232,L,6,6b,Boreal Shield East,Bouclier bordal
325878,ON,BAN9,44.7323,-78.4243,2018,7,1,2018-07-01 00:00:00,2018-07-18 00:00:00,14.3000001907,L,6,6b,Boreal Shield East,Bouclier bordal
325879,ON,PAR19,45.9137,-79.1975,2019,8,17,2019-08-17 00:00:00,2019-08-20 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325880,ON,BAN11,45.5852,-78.0356,2019,8,9,2019-08-09 00:00:00,2019-08-22 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325881,ON,APK27,45.9658,-77.6517,2019,9,2,2019-09-02 00:00:00,2019-09-05 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325882,ON,KEM1,45.3091,-76.4782,2019,8,22,2019-08-22 00:00:00,2019-08-23 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325883,ON,NOR2,45.8934,-80.1666,2019,4,30,2019-04-30 00:00:00,2019-04-30 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325884,ON,PAR21,44.939,-79.5592,2019,8,26,2019-08-26 00:00:00,2019-08-28 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325885,ON,BAN6,44.8918,-77.421,2019,7,25,2019-07-25 00:00:00,2019-07-26 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
325886,ON,PAR23,45.1324,-78.9811,2019,8,29,2019-08-29 00:00:00,2019-09-01 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325887,ON,APK2,45.4699,-78.8343,2019,7,6,2019-07-06 00:00:00,2019-07-11 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325888,ON,BAN16,44.882,-77.70839999999998,2019,9,21,2019-09-21 00:00:00,2019-09-21 00:00:00,2.0,H,6,6b,Boreal Shield East,Bouclier bordal
325889,ON,PAR8,45.5021,-80.11759999999998,2019,7,8,2019-07-08 00:00:00,2019-07-11 00:00:00,0.699999988079,H,6,6b,Boreal Shield East,Bouclier bordal
325890,ON,BAN4,44.9704,-77.64539999999998,2019,7,20,2019-07-20 00:00:00,2019-07-25 00:00:00,0.20000000298,H,6,6b,Boreal Shield East,Bouclier bordal
325891,ON,BAN9,45.1554,-76.96349999999998,2019,8,12,2019-08-12 00:00:00,2019-08-13 00:00:00,0.20000000298,H,6,6b,Boreal Shield East,Bouclier bordal
325892,ON,PET1,44.567,-77.02559999999998,2019,7,25,2019-07-25 00:00:00,2019-08-05 00:00:00,10.0,L,6,6b,Boreal Shield East,Bouclier bordal
325893,ON,APK6,45.5324,-78.80289999999998,2019,8,5,2019-08-05 00:00:00,2019-08-07 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325894,ON,APK17,45.9454,-79.0913,2019,8,20,2019-08-20 00:00:00,2019-08-23 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325895,ON,APK19,45.7851,-77.9178,2019,8,21,2019-08-21 00:00:00,2019-09-02 00:00:00,8.10000038147,L,6,6b,Boreal Shield East,Bouclier bordal
325896,ON,MID1,44.7114049,-79.2017658,2016,6,20,2016-06-20 00:00:00,2016-06-30 00:00:00,61.0,U,6,6b,Boreal Shield East,Bouclier bordal
325903,ON,BAN14,44.5729,-78.3544,2015,9,6,2015-09-06 00:00:00,2015-09-06 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
325904,ON,MID2,44.5517604496,-79.1098535235,2018,7,6,2018-07-06 00:00:00,2018-07-16 00:00:00,75.0,L,8,8,MixedWood Plain,Plaines d forits mixtes
326028,ON,SLK23,52.9468217,-90.4889533,2016,7,20,2016-07-20 00:00:00,2016-08-10 00:00:00,46.0,L,6,6a,Boreal Shield West,Bouclier bordal
326029,ON,SLK6,53.0599085,-89.83932,2016,5,22,2016-05-22 00:00:00,2016-05-31 00:00:00,56.0,H,6,6a,Boreal Shield West,Bouclier bordal
326030,ON,NIP15,52.1580036,-87.8629317,2016,5,23,2016-05-23 00:00:00,2016-06-03 00:00:00,147.0,L,6,6a,Boreal Shield West,Bouclier bordal
326226,ON,SLK29,52.1189656,-91.7498488,2016,7,17,2016-07-17 00:00:00,2016-08-26 00:00:00,157.0,L,6,6a,Boreal Shield West,Bouclier bordal
326227,ON,SLK30,51.9694927,-91.5671114,2016,7,17,2016-07-17 00:00:00,2016-08-26 00:00:00,55.0,L,6,6a,Boreal Shield West,Bouclier bordal
326250,ON,RED3,50.8704959,-94.904955,2016,5,5,2016-05-05 00:00:00,2016-08-09 00:00:00,74334.0,L,6,6a,Boreal Shield West,Bouclier bordal
326269,ON,NIP23,52.1542863,-88.5616693,2016,7,1,2016-07-01 00:00:00,2016-08-11 00:00:00,932.0,L,6,6a,Boreal Shield West,Bouclier bordal
326327,ON,COC14,49.8876993419,-80.7533222772,2018,7,15,2018-07-15 00:00:00,2018-09-19 00:00:00,4899.0,L,6,6b,Boreal Shield East,Bouclier bordal
326354,ON,NIP12,49.7647529,-86.95489,2016,5,23,2016-05-23 00:00:00,2016-06-05 00:00:00,286.0,H,6,6a,Boreal Shield West,Bouclier bordal
326385,ON,THU19,49.1981952,-89.8975295,2016,5,22,2016-05-22 00:00:00,2016-06-21 00:00:00,868.0,L,6,6a,Boreal Shield West,Bouclier bordal
326403,ON,KEN18,49.834464,-95.1316943,2016,5,5,2016-05-05 00:00:00,2016-06-14 00:00:00,1885.0,H,6,6a,Boreal Shield West,Bouclier bordal
326404,ON,HEA3,49.8026,-84.13079999999998,2019,7,20,2019-07-20 00:00:00,2019-07-20 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326405,ON,HEA12,50.0615902031,-81.9653018533,2018,7,15,2018-07-15 00:00:00,2018-10-04 00:00:00,487.0,L,6,6b,Boreal Shield East,Bouclier bordal
326436,ON,HEA4,49.7909939,-84.553802,2016,5,23,2016-05-23 00:00:00,2016-07-13 00:00:00,475.0,H,6,6b,Boreal Shield East,Bouclier bordal
326437,ON,HEA5,49.7986594,-84.87133179999998,2016,5,23,2016-05-23 00:00:00,2016-07-13 00:00:00,2574.0,H,6,6b,Boreal Shield East,Bouclier bordal
326438,ON,TIM6,48.6530099491,-81.75087752429998,2018,6,27,2018-06-27 00:00:00,2018-07-23 00:00:00,62.0,H,6,6b,Boreal Shield East,Bouclier bordal
326439,ON,COC8,49.1942946071,-80.44125169279998,2018,7,15,2018-07-15 00:00:00,2018-07-30 00:00:00,130.0,L,6,6b,Boreal Shield East,Bouclier bordal
326440,ON,COC12,49.2010949,-80.20114599999998,2015,6,28,2015-06-28 00:00:00,2015-07-08 00:00:00,176.0,L,6,6b,Boreal Shield East,Bouclier bordal
326523,ON,WAW13,48.6332,-85.03799999999998,2019,8,25,2019-08-25 00:00:00,2019-08-26 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326562,ON,WAW7,48.7014474,-85.9821841,2016,5,23,2016-05-23 00:00:00,2016-07-09 00:00:00,294.0,H,6,6b,Boreal Shield East,Bouclier bordal
326601,ON,CHA7,47.615,-82.4644,2019,8,2,2019-08-02 00:00:00,2019-08-05 00:00:00,0.10000000149,L,6,6b,Boreal Shield East,Bouclier bordal
326644,ON,TIM2,47.6915494466,-81.80099611759998,2019,6,6,2019-06-06 00:00:00,2019-07-30 00:00:00,4645.0,H,6,6b,Boreal Shield East,Bouclier bordal
326645,ON,TIM12,48.4425399547,-80.63596316359998,2018,7,12,2018-07-12 00:00:00,2018-08-09 00:00:00,114.0,H,6,6b,Boreal Shield East,Bouclier bordal
326695,ON,SUD35,46.7206,-81.9441,2019,8,8,2019-08-08 00:00:00,2019-08-16 00:00:00,0.20000000298,L,6,6b,Boreal Shield East,Bouclier bordal
326696,ON,SUD37,46.9254,-81.36969999999998,2019,8,4,2019-08-04 00:00:00,2019-08-26 00:00:00,2.5,L,6,6b,Boreal Shield East,Bouclier bordal
326697,ON,SAU13,46.5373,-84.087,2019,8,24,2019-08-24 00:00:00,2019-08-26 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326698,ON,NOR68,46.882023455,-79.38214440049998,2018,7,5,2018-07-05 00:00:00,2018-08-15 00:00:00,396.0,L,6,6b,Boreal Shield East,Bouclier bordal
326699,ON,NOR72,47.4713258228,-80.3170202383,2018,7,8,2018-07-08 00:00:00,2018-10-29 00:00:00,27286.0,L,6,6b,Boreal Shield East,Bouclier bordal
326700,ON,NOR56,46.9575103542,-79.56423019359998,2018,7,5,2018-07-05 00:00:00,2018-08-15 00:00:00,147.0,L,6,6b,Boreal Shield East,Bouclier bordal
326701,ON,NOR62,46.7213113522,-80.1054783098,2018,6,30,2018-06-30 00:00:00,2018-08-18 00:00:00,2500.0,L,6,6b,Boreal Shield East,Bouclier bordal
326702,ON,NOR46,47.2537397646,-80.3620457662,2018,7,1,2018-07-01 00:00:00,2018-08-23 00:00:00,347.0,L,6,6b,Boreal Shield East,Bouclier bordal
326703,ON,NOR69,47.0239159783,-79.8459891657,2018,7,5,2018-07-05 00:00:00,2018-08-15 00:00:00,221.0,L,6,6b,Boreal Shield East,Bouclier bordal
326704,ON,NOR25,46.7304128921,-80.3818884329,2018,6,30,2018-06-30 00:00:00,2018-08-18 00:00:00,176.0,L,6,6b,Boreal Shield East,Bouclier bordal
326705,ON,SUD83,46.7324778771,-81.3161458225,2018,6,30,2018-06-30 00:00:00,2018-08-05 00:00:00,53.0,L,6,6b,Boreal Shield East,Bouclier bordal
326706,ON,NOR42,46.7498080226,-79.98139352539998,2018,6,30,2018-06-30 00:00:00,2018-08-16 00:00:00,337.0,L,6,6b,Boreal Shield East,Bouclier bordal
326707,ON,NOR61,47.1800303928,-80.4556022519,2018,6,30,2018-06-30 00:00:00,2018-08-23 00:00:00,273.0,L,6,6b,Boreal Shield East,Bouclier bordal
326708,ON,NOR19,47.2546902056,-80.4353112233,2018,6,30,2018-06-30 00:00:00,2018-09-05 00:00:00,1407.0,L,6,6b,Boreal Shield East,Bouclier bordal
326709,ON,NOR55,46.9756756022,-79.752454207,2018,7,5,2018-07-05 00:00:00,2018-08-15 00:00:00,75.0,L,6,6b,Boreal Shield East,Bouclier bordal
326710,ON,SUD38,47.023041,-81.3986646,2015,7,23,2015-07-23 00:00:00,2015-09-14 00:00:00,438.0,H,6,6b,Boreal Shield East,Bouclier bordal
326765,ON,NOR32,47.3319999,-79.9773945,2016,8,1,2016-08-01 00:00:00,2016-08-21 00:00:00,61.0,L,6,6b,Boreal Shield East,Bouclier bordal
326775,ON,SUD33,46.0499,-81.3999,2019,8,11,2019-08-11 00:00:00,2019-08-14 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326776,ON,PAR33,45.9234362696,-80.68322036969998,2018,7,18,2018-07-18 00:00:00,2018-10-31 00:00:00,11362.0,H,6,6b,Boreal Shield East,Bouclier bordal
326813,ON,SUD35,46.5332298,-80.34635149999998,2016,6,20,2016-06-20 00:00:00,2016-07-08 00:00:00,85.0,H,6,6b,Boreal Shield East,Bouclier bordal
326816,ON,APK5,45.5366,-78.7547,2019,7,31,2019-07-31 00:00:00,2019-08-02 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326817,ON,APK4,45.4696,-78.4979,2019,7,26,2019-07-26 00:00:00,2019-07-29 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326818,ON,APK23,45.9165,-77.74469999999998,2019,8,9,2019-08-09 00:00:00,2019-09-02 00:00:00,5.80000019073,L,6,6b,Boreal Shield East,Bouclier bordal
326819,ON,NOR3,45.9277,-79.9265,2019,6,8,2019-06-08 00:00:00,2019-06-09 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326820,ON,APK3,45.4676,-78.83759999999998,2019,7,24,2019-07-24 00:00:00,2019-07-27 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326821,ON,PAR13,45.5394,-79.1825,2019,7,26,2019-07-26 00:00:00,2019-07-27 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326822,ON,PAR25,45.1475,-78.9704,2019,10,8,2019-10-08 00:00:00,2019-10-11 00:00:00,0.10000000149,H,6,6b,Boreal Shield East,Bouclier bordal
326823,ON,PEM7,46.2017157483,-77.9851478809,2018,7,18,2018-07-18 00:00:00,2018-08-18 00:00:00,72.0,L,6,6b,Boreal Shield East,Bouclier bordal
326824,ON,PEM6,46.1343008111,-78.0779521659,2018,7,18,2018-07-18 00:00:00,2018-08-24 00:00:00,697.0,L,6,6b,Boreal Shield East,Bouclier bordal
326868,ON,APK20,45.8680209,-77.6879182,2016,8,9,2016-08-09 00:00:00,2016-09-01 00:00:00,48.0,H,6,6b,Boreal Shield East,Bouclier bordal
326870,ON,COC13,51.3531,-80.4213,2019,8,25,2019-08-25 00:00:00,2019-08-26 00:00:00,3.09999990463,H,0,15,Hudson Plain,Plaines hudsonniennes
326876,ON,NIP39,48.6693,-88.06279999999998,2016,9,1,2016-09-01 00:00:00,2016-10-13 00:00:00,0.10000000149,L,0,6a,Boreal Shield West,Bouclier bordal
326877,ON,NIP11,48.6774820781,-88.0765641385,2019,7,18,2019-07-18 00:00:00,2019-09-19 00:00:00,95.0,L,0,6a,Boreal Shield West,Bouclier bordal
327029,ON,KEN42,49.3024,-94.0846,2016,8,26,2016-08-26 00:00:00,2016-08-26 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327030,ON,KEN33,49.4052,-94.1955,2016,5,23,2016-05-23 00:00:00,2016-05-23 00:00:00,0.10000000149,L,0,6a,Boreal Shield West,Bouclier bordal
327031,ON,KEN20,49.6471,-94.4888,2015,5,2,2015-05-02 00:00:00,2015-05-03 00:00:00,0.10000000149,L,0,6a,Boreal Shield West,Bouclier bordal
327032,ON,KEN35,49.6605,-94.6101,2015,6,27,2015-06-27 00:00:00,2015-06-29 00:00:00,3.59999990463,L,0,6a,Boreal Shield West,Bouclier bordal
327033,ON,KEN44,49.1511,-94.234,2015,7,15,2015-07-15 00:00:00,2015-11-05 00:00:00,0.699999988079,L,0,6a,Boreal Shield West,Bouclier bordal
327035,ON,KEN24,49.4451,-94.7127,2016,5,5,2016-05-05 00:00:00,2016-05-11 00:00:00,1.39999997616,L,0,6a,Boreal Shield West,Bouclier bordal
327036,ON,KEN115,49.566,-95.022,2018,8,17,2018-08-17 00:00:00,2018-08-17 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327037,ON,KEN29,49.4632,-94.5794,2017,8,11,2017-08-11 00:00:00,2017-08-11 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327038,ON,KEN37,49.6524,-94.6174,2017,9,4,2017-09-04 00:00:00,2017-09-05 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327039,ON,KEN26,49.3641,-94.13140000000001,2017,8,5,2017-08-05 00:00:00,2017-08-07 00:00:00,0.10000000149,L,0,6a,Boreal Shield West,Bouclier bordal
327040,ON,KEN36,49.2242,-94.5526,2017,8,31,2017-08-31 00:00:00,2017-08-31 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327041,ON,KEN1,49.6645,-94.4543,2017,3,15,2017-03-15 00:00:00,2017-03-16 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327042,ON,KEN13,49.2257,-94.3506,2017,6,3,2017-06-03 00:00:00,2017-06-05 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327043,ON,KEN28,49.4972,-94.333,2019,6,7,2019-06-07 00:00:00,2019-06-07 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327044,ON,KEN52,49.2222,-94.4317,2019,8,20,2019-08-20 00:00:00,2019-08-21 00:00:00,0.10000000149,L,0,6a,Boreal Shield West,Bouclier bordal
327045,ON,KEN32,49.3591,-94.887,2019,6,20,2019-06-20 00:00:00,2019-06-21 00:00:00,0.699999988079,H,0,6a,Boreal Shield West,Bouclier bordal
327046,ON,KEN2,49.3603,-94.8823,2019,4,19,2019-04-19 00:00:00,2019-04-20 00:00:00,0.40000000596,H,0,6a,Boreal Shield West,Bouclier bordal
327047,ON,KEN43,49.5051,-94.3183,2019,6,30,2019-06-30 00:00:00,2019-07-02 00:00:00,0.699999988079,L,0,6a,Boreal Shield West,Bouclier bordal
327048,ON,KEN80,49.6249,-94.7339,2018,7,21,2018-07-21 00:00:00,2018-07-22 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327049,ON,KEN68,49.5462,-94.9905,2018,7,7,2018-07-07 00:00:00,2018-07-13 00:00:00,0.10000000149,L,0,6a,Boreal Shield West,Bouclier bordal
327050,ON,KEN78,49.2133,-94.3476,2018,7,18,2018-07-18 00:00:00,2018-07-21 00:00:00,0.20000000298,L,0,6a,Boreal Shield West,Bouclier bordal
327051,ON,KEN151,49.6596,-94.554,2018,9,22,2018-09-22 00:00:00,2018-09-23 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327052,ON,KEN100,49.6309,-94.4888,2018,8,4,2018-08-04 00:00:00,2018-08-04 00:00:00,0.10000000149,H,0,6a,Boreal Shield West,Bouclier bordal
327053,ON,KEN83,49.4085,-94.2716,2018,7,27,2018-07-27 00:00:00,2018-07-28 00:00:00,0.300000011921,L,0,6a,Boreal Shield West,Bouclier bordal
327059,ON,FOR20,48.4813,-92.70160000000001,2015,9,5,2015-09-05 00:00:00,2015-09-05 00:00:00,0.10000000149,L,0,6a,Boreal Shield West,Bouclier bordal
327070,ON,FOR4,49.0665,-94.3525,2019,5,19,2019-05-19 00:00:00,2019-05-20 00:00:00,0.5,H,0,6a,Boreal Shield West,Bouclier bordal
327087,ON,SAU44,46.6361,-84.5104,2016,11,15,2016-11-15 00:00:00,2016-11-18 00:00:00,0.10000000149,H,0,6b,Boreal Shield East,Bouclier bordal
327088,ON,SAU40,46.643,-84.497,2016,8,7,2016-08-07 00:00:00,2016-08-09 00:00:00,0.20000000298,H,0,6b,Boreal Shield East,Bouclier bordal
327089,ON,SAU12,46.5353,-84.5916,2019,8,17,2019-08-17 00:00:00,2019-08-20 00:00:00,0.10000000149,H,0,6b,Boreal Shield East,Bouclier bordal
327116,ON,SUD88,46.0422,-81.7138,2016,8,5,2016-08-05 00:00:00,2016-08-07 00:00:00,0.10000000149,H,0,6b,Boreal Shield East,Bouclier bordal
327117,ON,SUD40,45.95,-81.25369999999998,2016,6,25,2016-06-25 00:00:00,2016-06-26 00:00:00,0.10000000149,H,0,6b,Boreal Shield East,Bouclier bordal
